"filename", "language", "YAML", "TypeScript", "Handlebars", "JSON", "JSON with Comments", "JavaScript", "Shell Script", "Markdown", "Prisma", "Docker", "SQL", "SCSS", "XML", "HTML", "comment", "blank", "total"
"/Users/maciejfratczak/sps/api/test/misc.util.ts", "TypeScript", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 76
"/Users/maciejfratczak/sps/api/test/unit/application/driver/driver.service.spec.ts", "TypeScript", 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 72
"/Users/maciejfratczak/sps/api/test/unit/application/parking-lot/parking-lot.service.spec.ts", "TypeScript", 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 104
"/Users/maciejfratczak/sps/api/test/unit/application/reservation/reservation.service.spec.ts", "TypeScript", 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 121
"/Users/maciejfratczak/sps/api/test/unit/domain/driver/driver.spec.ts", "TypeScript", 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 71
"/Users/maciejfratczak/sps/api/test/unit/domain/parking-lot/operation-time.spec.ts", "TypeScript", 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 187
"/Users/maciejfratczak/sps/api/test/unit/domain/parking-lot/parking-lot.spec.ts", "TypeScript", 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 132
"/Users/maciejfratczak/sps/api/test/unit/domain/reservation/parking-ticket.spec.ts", "TypeScript", 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 79
"/Users/maciejfratczak/sps/api/test/unit/domain/reservation/reservation.factory.spec.ts", "TypeScript", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 65
"/Users/maciejfratczak/sps/api/test/unit/domain/reservation/reservation.spec.ts", "TypeScript", 0, 335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 351
"/Users/maciejfratczak/sps/api/test/unit/domain/reservation/scheduled-parking-time.spec.ts", "TypeScript", 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 120
"/Users/maciejfratczak/sps/api/test/unit/domain/time/moment.spec.ts", "TypeScript", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 54
"/Users/maciejfratczak/sps/api/test/unit/domain/time/period.spec.ts", "TypeScript", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 38
"/Users/maciejfratczak/sps/api/test/unit/infrastructure/email/email.service.spec.ts", "TypeScript", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 97
"/Users/maciejfratczak/sps/api/test/unit/infrastructure/security/authentication/authentication.service.spec.ts", "TypeScript", 0, 687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 43, 764
"/Users/maciejfratczak/sps/api/test/unit/infrastructure/security/authorization/jwt.strategy.spec.ts", "TypeScript", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 58
"/Users/maciejfratczak/sps/api/test/unit/infrastructure/security/authorization/policy/driver.policy.spec.ts", "TypeScript", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 63
"/Users/maciejfratczak/sps/api/test/unit/infrastructure/security/authorization/policy/reservation.policy.spec.ts", "TypeScript", 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 115
"/Users/maciejfratczak/sps/api/test/unit/infrastructure/security/authorization/reservation.authorization.service.spec.ts", "TypeScript", 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 178
"/Users/maciejfratczak/sps/api/test/unit/infrastructure/security/cookie.service.spec.ts", "TypeScript", 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 25, 244
"/Users/maciejfratczak/sps/api/test/unit/infrastructure/security/csrf/csrf.guard.spec.ts", "TypeScript", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 66
"/Users/maciejfratczak/sps/api/test/unit/infrastructure/security/token.service.spec.ts", "TypeScript", 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 34, 295
"/Users/maciejfratczak/sps/api/test/unit/infrastructure/security/user/user.service.spec.ts", "TypeScript", 0, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 301
"/Users/maciejfratczak/sps/api/test/unit/infrastructure/web/controller/auth.controller.spec.ts", "TypeScript", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 99
"/Users/maciejfratczak/sps/api/test/unit/infrastructure/web/controller/driver.controller.spec.ts", "TypeScript", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 58
"/Users/maciejfratczak/sps/api/test/unit/infrastructure/web/controller/parking-lot.controller.spec.ts", "TypeScript", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"/Users/maciejfratczak/sps/api/test/unit/infrastructure/web/controller/reservation.controller.spec.ts", "TypeScript", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 64
"/Users/maciejfratczak/sps/api/test/unit/infrastructure/web/controller/users.controller.spec.ts", "TypeScript", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 33
"/Users/maciejfratczak/sps/api/test/unit/infrastructure/web/interceptor/current-user.interceptor.spec.ts", "TypeScript", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 67
"/Users/maciejfratczak/sps/api/test/unit/infrastructure/web/interceptor/not-found.interceptor.spec.ts", "TypeScript", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 33
"/Users/maciejfratczak/sps/api/test/unit/persistence/prisma.driver.repository.spec.ts", "TypeScript", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 98
"/Users/maciejfratczak/sps/api/test/unit/persistence/prisma.parking-lot.repository.spec.ts", "TypeScript", 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 106
"/Users/maciejfratczak/sps/api/test/unit/persistence/prisma.registration-token.store.spec.ts", "TypeScript", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 74
"/Users/maciejfratczak/sps/api/test/unit/persistence/prisma.service.spec.ts", "TypeScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19
"/Users/maciejfratczak/sps/api/test/unit/persistence/prisma.user.store.spec.ts", "TypeScript", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 97
"/Users/maciejfratczak/sps/api/tsconfig.build.json", "JSON", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 5
"/Users/maciejfratczak/sps/api/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"/Users/maciejfratczak/sps/docker-compose.dev.yml", "YAML", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/maciejfratczak/sps/docker-compose.yml", "YAML", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/maciejfratczak/sps/frontend/.eslintrc.js", "JavaScript", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"/Users/maciejfratczak/sps/frontend/.prettierrc", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/maciejfratczak/sps/frontend/angular.json", "JSON", 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 129
"/Users/maciejfratczak/sps/frontend/karma.conf.js", "JavaScript", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 36
"/Users/maciejfratczak/sps/frontend/package.json", "JSON", 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 66
"/Users/maciejfratczak/sps/frontend/src/_theme.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 9
"/Users/maciejfratczak/sps/frontend/src/_variables.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 8, 23, 151
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/admin-dashboard.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 11
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/admin-dashboard.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 4, 29
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/admin-dashboard.component.ts", "TypeScript", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 40
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/drivers/assign-parking-lot-dialog/assign-parking-lot-dialog.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 1, 31
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/drivers/assign-parking-lot-dialog/assign-parking-lot-dialog.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/drivers/assign-parking-lot-dialog/assign-parking-lot-dialog.component.spec.ts", "TypeScript", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 101
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/drivers/assign-parking-lot-dialog/assign-parking-lot-dialog.component.ts", "TypeScript", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 36
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/drivers/details/details.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 3, 47
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/drivers/details/details.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 3, 23
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/drivers/details/details.component.spec.ts", "TypeScript", 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 181
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/drivers/details/details.component.ts", "TypeScript", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 74
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/drivers/list/list.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 1, 11
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/drivers/list/list.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/drivers/list/list.component.spec.ts", "TypeScript", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 68
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/drivers/list/list.component.ts", "TypeScript", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 51
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/drivers/module.ts", "TypeScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/drivers/routing.ts", "TypeScript", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 36
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/drivers/state/drivers.query.ts", "TypeScript", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 48
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/drivers/state/drivers.service.spec.ts", "TypeScript", 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 131
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/drivers/state/drivers.service.ts", "TypeScript", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 76
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/drivers/state/drivers.store.ts", "TypeScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/module.ts", "TypeScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/panel/panel.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 2, 32
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/panel/panel.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/panel/panel.component.ts", "TypeScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/change-capacity-dialog/change-capacity-dialog.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 1, 27
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/change-capacity-dialog/change-capacity-dialog.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/change-capacity-dialog/change-capacity-dialog.component.spec.ts", "TypeScript", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 84
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/change-capacity-dialog/change-capacity-dialog.component.ts", "TypeScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 29
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/change-hours-dialog/change-hours-dialog.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 1, 25
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/change-hours-dialog/change-hours-dialog.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 9
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/change-hours-dialog/change-hours-dialog.component.spec.ts", "TypeScript", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 89
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/change-hours-dialog/change-hours-dialog.component.ts", "TypeScript", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 50
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/create/create.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 1, 79
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/create/create.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 4, 20
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/create/create.component.ts", "TypeScript", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 71
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/details/details.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 2, 40
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/details/details.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 13, 54
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/details/details.component.spec.ts", "TypeScript", 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 142
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/details/details.component.ts", "TypeScript", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 64
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/list/list.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 2, 20
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/list/list.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/list/list.component.ts", "TypeScript", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 37
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/module.ts", "TypeScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/routing.ts", "TypeScript", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 55
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/state/parking-lot.query.ts", "TypeScript", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/state/parking-lot.service.spec.ts", "TypeScript", 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 133
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/state/parking-lot.service.ts", "TypeScript", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 76
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/parking/state/parking-lot.store.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/reservations/list/reservations-list.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/reservations/list/reservations-list.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/reservations/list/reservations-list.component.ts", "TypeScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/reservations/module.ts", "TypeScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/reservations/routing.ts", "TypeScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/routing.ts", "TypeScript", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/users/edit-role-dialog/edit-role-dialog.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 1, 29
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/users/edit-role-dialog/edit-role-dialog.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/users/edit-role-dialog/edit-role-dialog.component.ts", "TypeScript", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 37
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/users/list/list.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 1, 11
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/users/list/list.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 3
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/users/list/list.component.spec.ts", "TypeScript", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 91
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/users/list/list.component.ts", "TypeScript", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 63
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/users/module.ts", "TypeScript", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/users/routing.ts", "TypeScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/users/state/user.api.spec.ts", "TypeScript", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 53
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/users/state/user.api.ts", "TypeScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 29
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/users/state/user.model.ts", "TypeScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/users/state/user.query.ts", "TypeScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/users/state/user.service.spec.ts", "TypeScript", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 66
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/users/state/user.service.ts", "TypeScript", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 46
"/Users/maciejfratczak/sps/frontend/src/app/admin-dashboard/users/state/user.store.ts", "TypeScript", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"/Users/maciejfratczak/sps/frontend/src/app/app.component.ts", "TypeScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
